CODIGO;NOMBRE;LABORATORIO;CATEGORIA;SUBCATEGORIA;PVP_AI;PVP_FARMACIA
326652;AVENE MASCARILLA HIDRA 50 ML;AVENE;CUIDADO FACIAL;DERMOCOSMETICA;18,9;0,00
326785;PH5 EUCERIN LOC 1000 ML;EUCERIN;CUIDADO CORPORAL;DERMOCOSMETICA;22,5;0,00
328249;AFTEX GEL ORAL 15 ML;AFTEX;CUIDADO DE AFTAS;HIGIENE BUCAL;9,95;0,00
330671;BEPANTHOL PDA PROT BEBE 50 G;BAYER;COSMETICA INFANTIL;CUIDADO BEBE;8,9;0,00
331868;MEDIA FARMALASTIC COR NOR MD;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;15,9;0,00
331876;MEDIA FARMALASTIC COR NOR PQ;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;15,9;0,00
333518;HIPOSUDOL ROLL ON 50ML;VIATRIS;HIGIENE CORPORAL;HIGIENE PERSONAL;11,5;0,00
333898;PARCHES CALLOS SCHURZ;SCHURZ;CUIDADO DEL PIE;DERMOCOSMETICA;3,95;0,00
333914;ANILLOS CALLOS SCHURZ REDONDO;SCHURZ;CUIDADO DEL PIE;DERMOCOSMETICA;2,5;0,00
335844;ENFAMIL 1 PREMIUM 800 GR;RECKITT BENCKISER;INFANTIL/LACTANCIA;NUTRICION;24,9;0,00
337922;ESPARAD LEUKOPLAST RS 5 X 2.5;BSN;CURAS;SALUD Y BOTIQUIN;3,5;0,00
339408;ENVASE MUESTRAS ACOFAR 1U;ACOFAR;DIAGNOSTICO;SALUD Y BOTIQUIN;0,6;0,00
339812;PON EMO COLAGENO 1000 ML;VEGELS;HIGIENE CORPORAL;HIGIENE PERSONAL;14,5;0,00
340562;AQUILEA TRANQUIL 40 SOBR;AQUILEA;SALUD DEL SUENO;NUTRICION;11,5;0,00
342199;OLIOVITA 60CAP;VITA-AIDE;SUPLEMENTOS;NUTRICION Y DIETETICA;32,9;0,00
342261;PERIO AID COLUT MANTENIM 500;DENTAID;HIGIENE BUCODENTAL;HIGIENE PERSONAL;8,95;0,00
342907;ZUECO HANKSHOES MICROMAS AZ 40;HANKSHOES;REHABILITACION;ORTOPEDIA;38;0,00
345082;FOTOULTRA ISDIN F90 ULT CR 50;ISDIN;PROTECCION SOLAR;DERMOCOSMETICA;21,5;0,00
345199;DERCOS CHAMPU ANTICAS-GRAS 200;VICHY;CUIDADO CAPILAR;DERMOCOSMETICA;14,9;0,00
345819;KLORANE CHAMPU SECO AVENA 150;KLORANE;CUIDADO CAPILAR;DERMOCOSMETICA;12,5;0,00
348466;CEPILLO VITIS MONOTIP;DENTAID;HIGIENE BUCODENTAL;HIGIENE PERSONAL;4,5;0,00
348565;ALCOHOL 96 ACOFAR 250 ML;ACOFAR;ANTISEPTICOS;SALUD Y BOTIQUIN;1,95;0,00
350868;MANZANILLA LEONESA 10BOLS;LA LEONESA;TERAPIAS NATURALES;BIENESTAR;1,5;0,00
353358;BIE 3 ROOIBOS NARAN 25 BOLS;BIO3;TERAPIAS NATURALES;BIENESTAR;4,95;0,00
355107;NUTRIBEN CR ARROZ 300 G;NUTRIBEN;INFANTIL/LACTANCIA;NUTRICION;3,95;0,00
358598;DERMAPLAST ACTIVE SPORT TAPE;HARTMANN;DEPORTE;SALUD Y BOTIQUIN;6,5;0,00
365502;ENRELAX SEDO RELAJ 20 BOLS;AQUA SANA;SALUD DEL SUENO;NUTRICION;3,95;0,00
365742;ANTIPIOX LOCION 150 ML;ANTIPIOX;HIGIENE PERSONAL;CUIDADO BEBE;10,5;0,00
368100;NIDINA 2 800G;NESTLE;INFANTIL/LACTANCIA;NUTRICION;14,95;0,00
369777;POTITO TERNERA VERDURA 250 G;NUTRIBEN;INFANTIL/LACTANCIA;NUTRICION;1,6;0,00
370429;TAPONES NOTON AGUA 2 UN;NOTON;HIGIENE OIDO;HIGIENE PERSONAL;3,95;0,00
370528;BEPANTHOL CREMA 30 GR;BAYER;CUIDADO CORPORAL;DERMOCOSMETICA;7,5;0,00
370601;NEUSC P ROSA PASTILLA;NEUSC;CUIDADO DE MANOS;DERMOCOSMETICA;4,5;0,00
374116;TIRITAS PLAST 100X6 CM;HARTMANN;CURAS;SALUD Y BOTIQUIN;4,95;0,00
376905;ARKOCAPS GLUCOMANANO 80CAP;ARKOPHARMA;CONTROL DE PESO;NUTRICION Y DIETETICA;16,9;0,00
379172;CUCHARA NUK MAGIC 2 UN;NUK;ACCESORIOS;CUIDADO BEBE;5,5;0,00
379743;JGA-AGUJA ICOSTERIL 20 ML;ICO;CURAS;SALUD Y BOTIQUIN;0,5;0,00
380865;GERMISDIN 1000 ML;ISDIN;HIGIENE CORPORAL;HIGIENE PERSONAL;19,95;0,00
380899;ISDIN AFTER SUN 200 ML;ISDIN;PROTECCION SOLAR;DERMOCOSMETICA;12,5;0,00
382127;SENSILUBE LUBRICANT 40ML;DUREX;SALUD SEXUAL;SALUD Y BOTIQUIN;10,5;0,00
384032;CUCHARA SUAVINEX INFANTIL 2 UN;SUAVINEX;ACCESORIOS;CUIDADO BEBE;4,95;0,00
384040;HILO DENTAL ORAL-B MENTA;ORAL-B;HIGIENE BUCODENTAL;HIGIENE PERSONAL;3,95;0,00
385740;GERMINAL ACCION INMEDIATA AMP;GERMINAL;CUIDADO FACIAL;DERMOCOSMETICA;18,9;0,00
390500;ANTHELIOS FLUIDO COLOR 50+;LA ROCHE POSAY;FACIAL (MAQUILLAJE);DERMOCOSMETICA;18,9;0,00
392613;HYALU B5 SERUM OJOS 15 ML;LA ROCHE POSAY;CUIDADO FACIAL;DERMOCOSMETICA;28,5;0,00
394429;SQUANORM ZINC LOCION 200 ML;DUCRAY;CUIDADO CAPILAR;DERMOCOSMETICA;12,9;0,00
395715;MERITENE VAINILLA INST 15 SOB;NESTLE;SUPLEMENTOS;NUTRICION Y DIETETICA;15,95;0,00
398909;GLUCOSPORT COMPLET 20 AMP;GLUCOSPORT;DEPORTE;NUTRICION Y DIETETICA;12,5;0,00
399402;MUSTELA ACEITE MASAJE BEBE 100;MUSTELA;COSMETICA INFANTIL;CUIDADO BEBE;10,5;0,00
400079;MEDIA COR CPU C.F BG T.M 1UD;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;15,9;0,00
400096;LAMINA CERAPLUS 13X25MM 5U;COLOPLAST;CURAS (PS);SALUD Y BOTIQUIN;12,5;0,00
411314;MEDIA LARGA FTE BLOND T.M;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;18,9;0,00
417303;VENDA CAMBRIC LUSAN 10X10;LUSAN;CURAS;SALUD Y BOTIQUIN;1,2;0,00
434985;ESPARAD LEUKOPOR 5X2.5;BSN;CURAS;SALUD Y BOTIQUIN;3,25;0,00
441444;MUEQUERA FARMALASTIC PQ;FARMALASTIC;SOPORTES;ORTOPEDIA Y OPTICA;9,95;0,00
441451;MUEQUERA FARMALASTIC MD;FARMALASTIC;SOPORTES;ORTOPEDIA Y OPTICA;9,95;0,00
441469;MUEQUERA FARMALASTIC GD;FARMALASTIC;SOPORTES;ORTOPEDIA Y OPTICA;9,95;0,00
442657;CODERA VENTUBEL T 1;VENTUBEL;SOPORTES;ORTOPEDIA Y OPTICA;8,5;0,00
451989;BOLSA ORINA LISUBEL 2L 30U;LISUBEL;DIAGNOSTICO (PS);SALUD Y BOTIQUIN;18,9;0,00
456269;PANTY PREMAMA C.FUERTE T.1;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;24,9;0,00
456277;PANTY PREMAMA C.FUERTE T.2;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;24,9;0,00
458117;CONVAMAX NADH 15X15;CONVATEC;CURAS (PS);SALUD Y BOTIQUIN;45;0,00
460261;INCOPACK ANAT DIA 80 UN;INCOPACK;HIGIENE (PANALES);CUIDADO BEBE;48;0,00
462515;LINDOR ANAT EL SNOCH GD 80 UN;LINDOR;HIGIENE (PANALES);CUIDADO BEBE;52;0,00
462887;BOLSA ORINA PIERNA 500CC 30U;LISUBEL;DIAGNOSTICO (PS);SALUD Y BOTIQUIN;21,5;0,00
463380;COLOPLAST SIST IRRIGAC R 12830;COLOPLAST;OTROS;OTROS;115;0,00
463711;MEDIA FARMALAS COR FTE PQ;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;16,9;0,00
463794;PANTY FARMALASTIC FTE PQ;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;24,5;0,00
463984;ORLYS PANTS DIA PEQUEO 40 U;ORLYS;HIGIENE (PANALES);CUIDADO BEBE;32,5;0,00
464362;COLOPLAST MANGAS CONSEAL 12836;COLOPLAST;OTROS;OTROS;45;0,00
471243;INCOPACK PANT TG DIA 80;INCOPACK;HIGIENE (PANALES);CUIDADO BEBE;55;0,00
471482;INCOPACK PANT TM NOCHE 80;INCOPACK;HIGIENE (PANALES);CUIDADO BEBE;58;0,00
471615;INCOPACK RECT SNOCH ULT-80;INCOPACK;HIGIENE (PANALES);CUIDADO BEBE;45;0,00
471920;SERENITY SLIP T XGR 80U DIA;SERENITY;HIGIENE (PANALES);CUIDADO BEBE;62;0,00
476242;ABS PANTS SNOCHE MEDIANO 80;ABS;HIGIENE (PANALES);CUIDADO BEBE;59;0,00
478321;INCOPACK PANT TM DIA 80;INCOPACK;HIGIENE (PANALES);CUIDADO BEBE;55;0,00
478578;ALLEVYN GENTLE 10X10 3UN;SMITH & NEPHEW;CURAS (PS);SALUD Y BOTIQUIN;15,9;0,00
480277;URGOCLEAN AG 15X15 3UD;URGO;CURAS (PS);SALUD Y BOTIQUIN;28,5;0,00
482471;SERENITY PANTS M DIA 80U;SERENITY;HIGIENE (PANALES);CUIDADO BEBE;58;0,00
483008;SERENITY PANTS M NOCH 80U;SERENITY;HIGIENE (PANALES);CUIDADO BEBE;62;0,00
484006;ALGODON APOSAN PURO 1000;APOSAN;BOTIQUIN;SALUD Y BOTIQUIN;12,5;0,00
486308;SERENITY SLIP T XGR 80U SNOCH;SERENITY;HIGIENE (PANALES);CUIDADO BEBE;65;0,00
488353;APOSAN GASA MEDIO METRO;APOSAN;CURAS;SALUD Y BOTIQUIN;1,2;0,00
489039;MEDIA FARMAL FT LAR BLON PQ;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;18,9;0,00
490748;LINDOR ANAT EL NOCH GD 80UN;LINDOR;HIGIENE (PANALES);CUIDADO BEBE;52;0,00
491118;OPTICLUDE PLUS PARCHES GD;3M;CUIDADO OCULAR;SALUD Y BOTIQUIN;18,5;0,00
492314;MASTER AID ORTOP SKIN JUN 20U;MASTER AID;CUIDADO OCULAR;SALUD Y BOTIQUIN;9,95;0,00
492991;CALCETIN FARMALAS FTE NE EG;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;15,9;0,00
493980;NEVOO PASTILLERO PALERMO 3;NEVOO;ACCESORIOS;SALUD Y BOTIQUIN;6,5;0,00
495804;CP CVX CR MIDI OP KIT 45MM;COLOPLAST;OTROS;OTROS;85;0,00
496018;URGOSTART PLUS 15X15 3 APOS;URGO;CURAS (PS);SALUD Y BOTIQUIN;35;0,00
496067;AQUACEL AG 15X14.5 3 APOS;CONVATEC;CURAS (PS);SALUD Y BOTIQUIN;32,5;0,00
498121;MEDIA LARGBLON C.F BG T.P 1UD;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;18,9;0,00
498147;MEDIA LARGBLON C.F BG T.G 1UD;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;18,9;0,00
498154;MEDIA LARGBLON C.F BG T.EG 1U;FARMALASTIC;COMPRESION;ORTOPEDIA Y OPTICA;18,9;0,00
498857;SERENITY SLIP T MED 80U NOCH;SERENITY;HIGIENE (PANALES);CUIDADO BEBE;58;0,00
499657;VENDA COHES FARMAL 4.5MX10CM;FARMALASTIC;CURAS;SALUD Y BOTIQUIN;8,5;0,00
501965;DAMIRA 2000 400 G;SANUTRI;INFANTIL/LACTANCIA;NUTRICION;14,5;0,00
502468;NUTAVANT FIBRA VAIN 24X250;NUTAVANT;DIETA CLINICA;NUTRICION Y DIETETICA;48;0,00
502906;FORTIMEL 1.5 PLAT 24X200;NUTRICIA;DIETA CLINICA;NUTRICION Y DIETETICA;52;0,00
504296;FORTIMEL COMPACT VAIN 24X125;NUTRICIA;DIETA CLINICA;NUTRICION Y DIETETICA;55;0,00
504327;NUTAVANT ESPESANTE 250G;NUTAVANT;DIETA CLINICA;NUTRICION Y DIETETICA;12,5;0,00
504649;FRESUBIN RENAL VAIN 24X200;FRESENIUS KABI;DIETA ESPECIALIZADA;NUTRICION;62;0,00
504677;TDIET HP VAIN 24X200;TDIET;DIETA CLINICA;NUTRICION Y DIETETICA;45;0,00
504721;FRESUBIN ENERG DR 24X200;FRESENIUS KABI;DIETA ESPECIALIZADA;NUTRICION;55;0,00
504724;FRESUBIN THICKENED 24X200;FRESENIUS KABI;DIETA ESPECIALIZADA;NUTRICION;58;0,00
504939;FRESUBIN ESPESANTE NEUTRO 150G;FRESENIUS KABI;DIETA ESPECIALIZADA;NUTRICION;14,5;0,00
505091;BI1 ALISENOC VAIN 36X200;BI1;DIETA CLINICA;NUTRICION Y DIETETICA;68;0,00
505173;ENSURE PLUS ADVAN 30X220;ABBOTT;SUPLEMENTOS;NUTRICION Y DIETETICA;52,5;0,00
505221;MERITENE CLINICAL CAFE 24X200;NESTLE;DIETA CLINICA;NUTRICION Y DIETETICA;48,5;0,00
505263;NUTRIBEN ARROZ HIDROL 400G;NUTRIBEN;INFANTIL/LACTANCIA;NUTRICION;18,9;0,00
505272;VSTART ADV MULT3 32X200;VSTART;DIETA CLINICA;NUTRICION Y DIETETICA;58;0,00
505290;MERITENE CLINICAL NEUT 24X200;NESTLE;DIETA CLINICA;NUTRICION Y DIETETICA;48,5;0,00
505628;MERITENE CLINI EXT PRO 24X200;NESTLE;DIETA CLINICA;NUTRICION Y DIETETICA;52;0,00
505667;FORTIMEL DIAB PRO 24X200;NUTRICIA;DIETA CLINICA;NUTRICION Y DIETETICA;58;0,00
570017;CLAVUBAY SABOR 400/100 20C;ANIMALCARE;MEDICAMENTO (FARMACIA);VETERINARIA;24,5;0,00
570235;ADVANTIX 4-10 KG 4 PIPETAS;ELANCO;SALUD ANIMAL;VETERINARIA;28,9;0,00
570237;ADVANTIX 10-25 KG 4 PIPETAS;ELANCO;SALUD ANIMAL;VETERINARIA;32,5;0,00
570829;EQ-ZONA 16 SOBRES;ANIMALCARE;SALUD ANIMAL;VETERINARIA;18,5;0,00
570972;METACAM 0.5MGML 15ML;BOEHRINGER;MEDICAMENTO (FARMACIA);VETERINARIA;16,9;0,00
571007;FRONTLINE COMBO GATO 3 PIP;BOEHRINGER;SALUD ANIMAL;VETERINARIA;21,5;0,00
571030;FRONTLINE SPRAY 100 ML;BOEHRINGER;SALUD ANIMAL;VETERINARIA;18,9;0,00
571045;NICILAN 200/50 MG 12COM;ANIMALCARE;MEDICAMENTO (FARMACIA);VETERINARIA;19,5;0,00
571330;ITRAFUNGOL 10 MG 52ML;ELANCO;MEDICAMENTO (FARMACIA);VETERINARIA;34,9;0,00
571737;OPTIMMUNE PDA 3.5 G;ELANCO;MEDICAMENTO (FARMACIA);VETERINARIA;22,5;0,00
573406;MELOXIDYL 1.5 MGML 10 ML;CEVA;MEDICAMENTO (FARMACIA);VETERINARIA;18,5;0,00
574202;CLAVASEPTIN 50MG 10 COMP;VETOQUINOL;MEDICAMENTO (FARMACIA);VETERINARIA;12,9;0,00
575266;PANACUR 250 MG 10 COM;MSD;MEDICAMENTO (FARMACIA);VETERINARIA;9,5;0,00
575269;PANACUR 500 MG 10 COM;MSD;MEDICAMENTO (FARMACIA);VETERINARIA;14,5;0,00
575349;SCALIBOR 0.76 G PERRO PEQ;MSD;SALUD ANIMAL;VETERINARIA;19,95;0,00
575990;PREVICOX MASTIC 227MG 10COMP;BOEHRINGER;MEDICAMENTO (FARMACIA);VETERINARIA;24,9;0,00
576285;CERENIA 24 MG 4 COM;ZOETIS;MEDICAMENTO (FARMACIA);VETERINARIA;16,5;0,00
578286;VERAFLOX SOL. ORAL 15 ML;BAYER;MEDICAMENTO (FARMACIA);VETERINARIA;22,9;0,00
578392;BANACEP 20 MG 56 COM;ZOETIS;MEDICAMENTO (FARMACIA);VETERINARIA;45;0,00
578403;SERESTO COLLAR PERRO > 8 KG;ELANCO;SALUD ANIMAL;VETERINARIA;34,95;0,00
578932;KESIUM 200/50 MG 8 COM;CEVA;MEDICAMENTO (FARMACIA);VETERINARIA;11,5;0,00
579294;SEMFORTAN 1X10ML;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;28,9;0,00
579537;CARDISURE 5 MG 100 COM;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;65;0,00
581021;KESIUM 500/125 MG 12 COM;CEVA;MEDICAMENTO (FARMACIA);VETERINARIA;19,9;0,00
582265;LIBEO FUROSEMIDA 10MG 120C;CEVA;MEDICAMENTO (FARMACIA);VETERINARIA;38,5;0,00
582393;BRAVECTO PERRO 4.5-10 KG;MSD;MEDICAMENTO (FARMACIA);VETERINARIA;29,95;0,00
582396;BRAVECTO PERRO 10-20 KG;MSD;MEDICAMENTO (FARMACIA);VETERINARIA;32,5;0,00
582399;BRAVECTO PERRO 20-40 KG;MSD;MEDICAMENTO (FARMACIA);VETERINARIA;35,9;0,00
583361;PEDEROL SPRAY 250 ML;CALIER;SALUD ANIMAL;VETERINARIA;12,5;0,00
583531;ADOCAM 1;CP-PHARMA;MEDICAMENTO (FARMACIA);VETERINARIA;14,9;0,00
583692;FRONTLINE TRI-ACT 10-20KG;BOEHRINGER;SALUD ANIMAL;VETERINARIA;28,95;0,00
583726;MILPRO GATOS 4 COM;VIRBAC;MEDICAMENTO (FARMACIA);VETERINARIA;16,5;0,00
583808;FUNGICONAZOL 400MG 10COMP;LIVISTO;MEDICAMENTO (FARMACIA);VETERINARIA;18,9;0,00
583922;FUROSORAL 10MG 50COMP;LIVISTO;MEDICAMENTO (FARMACIA);VETERINARIA;12,5;0,00
584174;AMOXIBACTIN 50MG 10 COM;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;6,5;0,00
584187;AMOXIBACTIN 250 MG 10 COM;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;9,95;0,00
584200;AMOXIBACTIN 500 MG 10 COM;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;13,5;0,00
584275;NEXGARD SPECTRA 30-60 KG 3C;BOEHRINGER;MEDICAMENTO (FARMACIA);VETERINARIA;42,5;0,00
584848;MELOXIDYL GATO 5 ML;CEVA;MEDICAMENTO (FARMACIA);VETERINARIA;11,9;0,00
585224;CEFASEPTIN 750 MG 12 COMP;VETOQUINOL;MEDICAMENTO (FARMACIA);VETERINARIA;16,95;0,00
585585;UPCARD 3 MG 30 COM;VETOQUINOL;MEDICAMENTO (FARMACIA);VETERINARIA;24,9;0,00
585931;CEFABACTIN 500 MG 10 COM;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;11,5;0,00
586189;RECICORT 20ML GOTAS;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;18,9;0,00
586636;DOXYBACTIN 50 MG 10 COM;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;8,5;0,00
586640;DOXYBACTIN 200MG 10 COM;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;12,5;0,00
586666;OPHTOCYCLINE POMADA 5G;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;9,9;0,00
587364;CORTAVANCE SPRAY 76ML;VIRBAC;MEDICAMENTO (FARMACIA);VETERINARIA;24,5;0,00
587728;CLINDABACTIN 55 MG 10 COM;DECHRA;MEDICAMENTO (FARMACIA);VETERINARIA;10,95;0,00
588009;METROVIS 100MG 10COM;LIVISTO;MEDICAMENTO (FARMACIA);VETERINARIA;9,5;0,00
588015;METROVIS 250MG 10COM;LIVISTO;MEDICAMENTO (FARMACIA);VETERINARIA;13,5;0,00
588021;METROVIS 750MG 8COM;LIVISTO;MEDICAMENTO (FARMACIA);VETERINARIA;16,9;0,00
588406;ONSIOR 10 MG 30 COM;ELANCO;MEDICAMENTO (FARMACIA);VETERINARIA;38,5;0,00
589409;CYLANIC 250 10COMP;CEVA;MEDICAMENTO (FARMACIA);VETERINARIA;12,9;0,00
589460;VETBROMIDE 600 MG 60 COMP;CP-PHARMA;MEDICAMENTO (FARMACIA);VETERINARIA;34,9;0,00
589612;APOQUEL MASTICABLE 16MG 20C;ZOETIS;MEDICAMENTO (FARMACIA);VETERINARIA;48,5;0,00
590115;ADTAB GATOS 2-8 KG 1 CPD;ELANCO;SALUD ANIMAL;VETERINARIA;9,95;0,00
590124;ADTAB PERRO 5.5-11KG 1CPD;ELANCO;SALUD ANIMAL;VETERINARIA;10,95;0,00
590388;CLAVUSAN 50/12.5 MG 10C;LIVISTO;MEDICAMENTO (FARMACIA);VETERINARIA;8,5;0,00
590398;CLAVUSAN 500/125 MG 10C;LIVISTO;MEDICAMENTO (FARMACIA);VETERINARIA;14,5;0,00
591970;ZENRELIA TAB 15MG X30;ELANCO;MEDICAMENTO (FARMACIA);VETERINARIA;55;0,00
733290;SEPIA OFFICINALIS 30CH;BOIRON;TERAPIAS NATURALES;BIENESTAR;6,95;0,00
737616;HOMEOVOX 60 COMP;BOIRON;TERAPIAS NATURALES;BIENESTAR;10,5;0,00
748195;IGNATIA AMARA 30CH;BOIRON;TERAPIAS NATURALES;BIENESTAR;6,95;0,00
751940;NUX VOMICA 9CH;BOIRON;TERAPIAS NATURALES;BIENESTAR;6,95;0,00
756826;THYMULINE 30 GLOBULOS;BOIRON;TERAPIAS NATURALES;BIENESTAR;6,95;0,00
759231;HOMEOPLASMINE POMADA 40 G;BOIRON;TERAPIAS NATURALES;BIENESTAR;11,5;0,00
759451;OSCILLOCOCCINUM 30 UNID;BOIRON;TERAPIAS NATURALES;BIENESTAR;28,95;0,00
762175;JENTADUETO DIFARMED;DIFARMED;MEDICAMENTO (FARMACIA);MEDICAMENTO (FARMACIA);0;0,00
767513;ZOELY DIFARMED;DIFARMED;MEDICAMENTO (FARMACIA);MEDICAMENTO (FARMACIA);0;0,00
861776;TH-VITALIA COLOR TINTE N6;TH PHARMA;CUIDADO CAPILAR;DERMOCOSMETICA;7,95;0,00
861787;TH-VITALIA COLOR TINTE N9;TH PHARMA;CUIDADO CAPILAR;DERMOCOSMETICA;7,95;0,00
861794;TH-VITALIA COLOR TINTE N901;TH PHARMA;CUIDADO CAPILAR;DERMOCOSMETICA;7,95;0,00
ACTIB001;SAME 30 CAPSULAS;ACTIBIOS;SUPLEMENTOS;NUTRICION Y DIETETICA;18,9;
ACTIB002;NPRO MULTIPROBIOTA 30 CAPS;NPRO;PROBIOTICOS;NUTRICION;24,5;
ACTIB003;MAGVITAL 20 VIALES;MARNYS;SUPLEMENTOS;NUTRICION Y DIETETICA;15,9;
ACTIB004;HYDRASTIS CANADENSIS 30CH;BOIRON;TERAPIAS NATURALES;BIENESTAR;6,95;
ALLTEST3;TEST LOLLIPOP SARS-COV-2;ALLTEST;TEST DIAGNOSTICO;SALUD Y BOTIQUIN;4,5;
ALMI6898;ALMANATUR MELOCOTON 20 SOB;ALMANATUR;SUPLEMENTOS;NUTRICION Y DIETETICA;12,5;
ALMI6904;ALMANATUR MENTA 40 COMP;ALMANATUR;SUPLEMENTOS;NUTRICION Y DIETETICA;8,95;
APOS5159;APOSAN GEL HIDROALC 50ML;APOSAN;HIGIENE MANOS;HIGIENE PERSONAL;1,2;
APOS8200;APOSAN BASTON ALASKA;APOSAN;REHABILITACION;ORTOPEDIA;18,9;
APOS8553;APOSAN ESENCIA LAVANDA 10ML;APOSAN;ACEITES ESENCIALES;BIENESTAR;4,95;
BASTPL01;BASTON PLEGABLE GARCIA 1U;GARCIA;REHABILITACION;ORTOPEDIA;15,5;
BAY10755;BEPANTHOL TATTOO SPF 50+ DUO;BAYER;PROTECCION SOLAR;DERMOCOSMETICA;16,9;
BAYER286;SUPRADYN MEMORY +50 90 COM;BAYER;MEMORIA;NUTRICION Y DIETETICA;26,5;
BAYER930;SERESTO COLLAR PERRO < 8 KG;ELANCO;SALUD ANIMAL;VETERINARIA;32,5;
BETR7000;GEL BETRES CEREZA 1L;BETRES;HIGIENE CORPORAL;HIGIENE PERSONAL;3,95;
BETR7001;GEL BETRES MARACUYA 1L;BETRES;HIGIENE CORPORAL;HIGIENE PERSONAL;3,95;
BETR7002;GEL BETRES MELN 1L;BETRES;HIGIENE CORPORAL;HIGIENE PERSONAL;3,95;
BETR8000;MIKADO BERGAMOTA & JAZMIN;BETRES;PERFUMERIA;DERMOCOSMETICA;6,5;
BETR8002;MIKADO VAINILLA & VIOLETA;BETRES;PERFUMERIA;DERMOCOSMETICA;6,5;
BETR8003;MIKADO MUSK & MELOCOTON;BETRES;PERFUMERIA;DERMOCOSMETICA;6,5;
BETR9900;JABON MANOS MANZANA 500ML;BETRES;HIGIENE MANOS;HIGIENE PERSONAL;2,25;
BETR9901;JABON MANOS FRESA NATA 500ML;BETRES;HIGIENE MANOS;HIGIENE PERSONAL;2,25;
BETR9902;JABON MANOS ALGODON 500 ML;BETRES;HIGIENE MANOS;HIGIENE PERSONAL;2,25;
BEUR6871;ELECTROEST RODILLA EM-29;BEURER;REHABILITACION;ORTOPEDIA;45;
BIDA8029;SOLGAR L CARNITINA 473ML;SOLGAR;DEPORTE;NUTRICION Y DIETETICA;24,9;
BIOIB379;PROENTERIC TRIPLEX 15ML;BIOIBERICA;SALUD ANIMAL;VETERINARIA;18,5;
CANT5207;STANGEST CHAMPU BLANCO 250ML;STANGEST;HIGIENE MASCOTAS;VETERINARIA;9,95;
CESTAB;CESACION TABAQUICA MEDICION;SERVICIO;SERVICIOS;OTROS;15;
COLAGEN9013;COLAGEN PREMIUM 30 SOBRES;TEQUIAL;ARTICULACIONES;NUTRICION Y DIETETICA;28,5;
COLFEM01;COLONIA ROSAS A. DOMINGUEZ;A. DOMINGUEZ;PERFUMERIA;DERMOCOSMETICA;18,9;
COLFEM05;COLONIA TE VERDE BULGARY;BULGARI;PERFUMERIA;DERMOCOSMETICA;45;
COLFEM24;COLONIA AIRE DE LOEWE;LOEWE;PERFUMERIA;DERMOCOSMETICA;55;
COLFEM45;COLONIA ARMANI MUJER;ARMANI;PERFUMERIA;DERMOCOSMETICA;65;
COLFEM64;COLONIA GOOD GIRL;C. HERRERA;PERFUMERIA;DERMOCOSMETICA;85;
COLMAS11;COLONIA ARMANI HOMBRE;ARMANI;PERFUMERIA;DERMOCOSMETICA;65;
COLMAS24;COLONIA ATTITUDE ARMANI;ARMANI;PERFUMERIA;DERMOCOSMETICA;62;
COLMAS25;COLONIA 7 DE LOEWE;LOEWE;PERFUMERIA;DERMOCOSMETICA;58;
COVID004;MASCARILLA FFP3 BLANCA 5U;VARIOS;BOTIQUIN;SALUD Y BOTIQUIN;4,5;
COVID005;MASCARILLA FFP3 BLANCA 10U;VARIOS;BOTIQUIN;SALUD Y BOTIQUIN;7,95;
COVID238;MASCARILLA QUIRURGICA NEGRA;VARIOS;BOTIQUIN;SALUD Y BOTIQUIN;0,2;
COVID247;MASCARILLA QUIRURGICA INF 10U;VARIOS;HIGIENE PERSONAL;CUIDADO BEBE;1,95;
COVID429;SALVAOREJAS BOLSA 96 UD;VARIOS;ACCESORIOS;SALUD Y BOTIQUIN;12;
COVID665;MASCARILLA FFP2 BLANCAS 50U;VARIOS;BOTIQUIN;SALUD Y BOTIQUIN;15;
CUM77707;LUBRIPIU HIGIENE INTIMA 100ML;CUMLAUDE;CUIDADO VAGINAL;HIGIENE INTIMA;13,5;
